knee_moment,thigh,shank,foot,thigh_,shank_,foot_,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
12.5278470817341,206.276333,183.97475077,18.51260637,38.34289249,28.72143322,8.4606194,0.0693724878826801,-43.76195282284652,-6.594329325042174,19.122176406776273
12.3615082245048,205.57748218,181.97596048,18.10753673,37.54911575,26.90515409,7.57932891,0.0344870162652875,-66.27624464263766,-10.401455681726944,22.762963906231743
12.1569742075826,204.81466257,179.85180143,17.76809416,36.67544214,24.89919209,6.77554736,-0.0025865529932473,-86.79717672510697,-13.902757190658809,26.05973139824141
11.8956045605063,203.9876877,177.59864499,17.52064674,35.7207691,22.70108216,6.07767253,-0.0419115514337614,-81.1704481468511,-13.233639483766247,25.129244044272546
11.561954826009,203.10392824,175.2315409,17.36212623,34.69260335,20.33451482,5.47927099,-0.0832253115416855,-74.40998335709033,-12.394397437572003,23.956352263581003
11.1463469073251,202.16341554,172.75625709,17.30998445,33.58759583,17.78822404,5.02148281,-0.1264271639474954,-67.95186544431147,-11.613711402981522,22.760058310306622
10.6488331964932,201.17310873,170.18494257,17.36861753,32.410228,15.07611309,4.70941008,-0.1713050684258328,-59.3173463889098,-10.49312996812027,21.141963164613472
10.0813564418086,200.13486608,167.52453368,17.5517328,31.1609282,12.19732048,4.57463995,-0.2177379630056606,-47.35406033494236,-8.84685637059373,18.92821281240233
9.46661457276756,199.05773612,164.79848088,17.86001354,29.85076231,9.1866339,4.60800716,-0.265316559948871,-35.15430660193921,-7.166511872476774,16.633126445244333
8.83441844374526,197.94941898,162.02149149,18.30544496,28.48204144,6.04968036,4.83262636,-0.31378416809732,-23.551158767145356,-5.5831075783653645,14.417526022110625
8.21513013406358,196.8159976,159.21059985,18.8948708,27.06398772,2.81377229999998,5.25162128,-0.3628434821321031,-11.479363848252966,-3.923710203035477,12.138840337099058
7.63267254692403,195.66561964,156.3835111,19.63816336,25.60255354,-0.503850130000018,5.87253062,-0.412185489065694,0.2920599063710227,-2.308873278952971,9.941545825877
7.10168108572288,194.50488043,153.55694691,20.54280377,24.10628051,-3.87837732999998,6.70173094,-0.4615183407001605,10.74266037098539,-0.8995860138570659,8.001267099579945
6.62864827801983,193.34018754,150.74720409,21.6067585,22.58082718,-7.29262127999999,7.73656701,-0.5105576040434309,22.03734045911183,0.6526312304889799,5.976017047530851
6.21399267274218,192.17484155,147.96484488,22.83760371,21.0367624,-10.7171304,8.96775314,-0.5591189332311194,29.613177696847792,1.619124150797186,4.594868521944994
5.8538180027669,191.02561371,145.23716174,24.21713943,19.46746033,-14.17173243,10.44908752,-0.6067259849752565,33.49878675726341,2.0071424558853272,3.8466755468815728
5.54139275263252,189.86850072,142.54241386,25.75047052,17.90416243,-17.56113698,12.02141511,-0.6537582079923935,42.67302270390623,3.2516206694587066,2.2897720831738133
5.26838034403147,188.73277123,139.9190533,27.42381326,16.34183705,-20.9038555,13.74912122,-0.6995444872313559,50.6779980074656,4.3225286380036065,0.9458517060278631
5.02583460319979,187.60841669,137.36448125,29.21486503,14.78884193,-24.177229,15.58989021,-0.744130180483277,54.85861134470369,4.794664712821607,0.23116989037818314
4.80497417362538,186.5036235,134.8913084,31.09719189,13.24713013,-27.37255064,17.52161575,-0.7872951896867086,60.181397815038906,5.463355830190665,-0.6583816565652842
4.59775404499429,185.40942074,132.50086533,33.061713,11.7382815,-30.43579402,19.49709167,-0.8290162918396901,66.12295935575547,6.244542752626916,-1.6467887076326262
4.39725540760122,184.34685485,130.20837751,35.04959425,10.23101087,-33.44296325,21.52156777,-0.8690277523605575,69.28940898856214,6.595739766810495,-2.1984843592092753
4.19791700224965,183.31378445,128.01610606,37.05157189,8.73525676000003,-36.37014128,23.55960326,-0.9072901072605276,68.86535157618611,6.385970824859772,-2.1880538226101223
3.99563224522841,182.30042305,125.92244569,39.05064182,7.26853353999999,-39.17285832,25.57559121,-0.9438313741355502,70.84537176203271,6.573565708533904,-2.5779334633054938
3.78773677047333,181.30506221,123.92591619,41.01429709,5.82504055999999,-41.86707056,27.55601307,-0.9786773875237466,74.20440626048857,6.993716675953833,-3.2059799054805036
3.57291068353486,180.3447077,122.04242795,42.92297594,4.39877813999999,-44.46732935,29.48070045,-1.0115504587343396,73.7429115356636,6.8146517730711675,-3.2417410895363075
3.35101878815664,179.40695789,120.26088625,44.75923085,2.99215806999999,-46.96889914,31.33912114,-1.0426442271609166,71.873271207693,6.420933533278838,-3.069914745122198
3.12291037290994,178.49592636,118.58492597,46.50769671,1.60379119999999,-49.37639072,33.11633322,-1.0718952521795626,79.1914786492054,7.507356341376886,-4.384445968466945
2.89019818019493,177.60590735,117.00765982,48.15850087,0.232400829999989,-51.69419186,34.80989477,-1.0994237396773174,67.93252196021227,5.630442076426467,-2.7402438962315374
2.65503389707187,176.77896347,115.58115774,49.6906762,-1.11444190999998,-53.90549687,36.40764092,-1.124320897759865,49.94278853203804,2.6872356751255664,-0.032201778053696284
2.41989381649492,175.88855077,114.14365807,51.14631252,-2.46118872,-56.06886897,37.92234955,-1.149409999997697,66.65437720640543,5.299066442981612,-2.879172626486692
2.18738385034712,175.06798851,112.86354061,52.47022336,-3.78398781000001,-58.12760206,39.31935346,-1.1717522644869638,70.07199717185442,5.79349449076749,-3.6061106404203698
