knee_moment,thigh,shank,foot,thigh_,shank_,foot_,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
12.6476982140724,185.79506909,139.68187884,41.13799929,26.13893375,4.49859913,16.86599723,-0.7036839624599955,11.065478214764468,15.504108179654212,-2.856409965581811
13.1196272138109,184.8265935,137.18515513,41.52794399,24.83841008,1.80212327000001,16.60409347,-0.7472600117121035,14.33986249915975,14.667069131219986,-1.5474419174090865
13.5090318716904,183.8457395,134.72013168,42.10397377,23.50963316,-0.899599630000012,16.54508927,-0.7902827870534733,21.892851631656463,13.846115938655423,-0.3370840669650228
13.8085217028008,182.83960831,132.27386907,42.89575073,22.12428422,-3.68883126,16.7968915,-0.8329781239664036,25.64109455330481,13.041248601960522,0.7672731008402778
14.0126907111158,181.83778317,129.88382132,43.85509814,20.71288702,-6.47994614000004,17.26912518,-0.8746923264837855,27.973009768265023,12.252467121135282,1.7602235899805176
14.1183562670906,180.7934543,127.50949566,44.9954287,19.27892552,-9.24723595,17.89294648,-0.9161321267653731,38.16303432089158,11.479771496179705,2.638584770910896
14.1247030291814,179.75555347,125.2077845,46.2596867,17.81108435,-12.03643273,18.73736828,-0.9563045649372712,45.52473013137996,10.723161727093789,3.4015413020876117
14.0333236632224,178.70586594,122.96378033,47.62299293,16.31098214,-14.84076214,19.78436988,-0.9954698261322537,46.63180120256021,9.982637813877536,4.050685849344864
13.84815553953,177.6550786,120.79258517,49.04702543,14.81860796,-17.53435119,20.8039611,-1.0333643303776188,50.45702710685491,9.258199756530946,4.589955782999054
13.5753193393879,176.58819831,118.68524554,50.50179308,13.28544156,-20.26926948,22.02103163,-1.070144345378878,59.24317687701625,8.549847555054018,5.025471784333881
13.2228711017007,175.52522252,116.66648331,51.96264163,11.75525731,-22.9146126,23.22918322,-1.105378393107281,75.5007530530638,7.857581209446752,5.365289892253949
12.8004833821901,174.46898378,114.74614915,53.39798908,10.22207275,-25.49161368,24.44149656,-1.138894546937801,77.67637403351735,7.181400719709147,5.6190826624809525
12.3190740114874,173.45620355,112.9729689,54.77937545,8.70863968999998,-27.93687476,25.55575669,-1.1698423805316367,66.55259833107552,6.521306085841207,5.797767925646193
11.7904023422708,172.41407746,111.2521056,56.11079699,7.1683171,-30.39206666,26.7794412,-1.1998771110933717,85.20599146199403,5.877297307842927,5.913105034427874
11.2266517417607,171.40077662,109.66077279,57.37199364,5.64590736,-32.72856656,27.91443406,-1.227651108122885,95.77795339615002,5.24937438571431,5.97727735604639
10.6400140255854,170.44949329,108.24625642,58.52981506,4.15500616,-34.91333406,28.91454096,-1.2523390761027433,81.69760041280449,4.637537319455355,6.002476706130045
10.0422894650619,169.47987737,106.89734393,59.61292225,2.64962614000001,-37.08219369,29.95792536,-1.275882040374518,93.21451327458207,4.041786109066061,6.000503355995839
9.44451513641591,168.5616634,105.70850001,60.59260497,1.17205263999998,-39.1186339,30.89165798,-1.2966312810708345,107.1006338014624,3.462120754546431,5.982394381869479
8.85663257885756,167.68601658,104.66799489,61.46223862,-0.28272745000001,-41.04162543,31.73749875,-1.3147915212986931,103.10303394426067,2.898541255896463,5.9580913229610974
8.28720285155794,166.85840033,103.78438503,62.202954,-1.70282268,-42.8194593,32.43792801,-1.3302134226587794,98.71017809800044,2.3510476131161564,5.936155238441783
7.74317423401527,166.06255277,103.02938272,62.85290504,-3.11574394000002,-44.54087676,33.14819398,-1.343390698828442,102.00153047338344,1.8196398262055151,5.923534407809755
7.22970544005068,165.31379706,102.42583771,63.37331646,-4.48850564,-46.10697893,33.69183726,-1.3539245464369245,106.30715825428626,1.304317895164532,5.925387544886148
6.75004533826431,164.61513038,101.97519627,63.7832402,-5.83763920999999,-47.57757235,34.19380271,-1.361789723310853,105.5562303436175,0.8050818199932124,5.944963518271098
6.30546873731411,163.96455121,101.67638554,64.05805772,-7.15584161000001,-48.92859896,34.56992982,-1.3670049543896403,101.70048561202628,0.32193160069155446,5.983537136622555
5.8952666927542,163.3652308,101.52580247,64.21755222,-8.44226305999999,-50.16261063,34.85207273,-1.3696331247589015,96.66711661956428,-0.14513276274044173,6.040399455494642
5.51678888714521,162.8048105,101.50963423,64.25721317,-9.68405242,-51.24435789,35.00856552,-1.3699153137811542,97.5224099835148,-0.5961112703027762,6.112900157447986
5.16553479478953,162.28505322,101.63027045,64.15656442,-10.88895927,-52.19697609,34.99730186,-1.367809814544994,97.15351719281615,-1.0310039219954437,6.196538716784974
4.83528946462288,161.82218715,101.90164517,63.93321538,-12.07362567,-53.07430411,34.96121226,-1.3630734321743163,90.3688569036354,-1.449810717818453,6.285100182441333
4.51829959409579,161.39043471,102.29138708,63.58049919,-13.21091985,-53.79523223,34.7307842,-1.3562711526118048,87.48015547733966,-1.8525316577718005,6.370831251867591
4.20548675038644,160.9997463,102.81143152,63.09387385,-14.31323775,-54.40042891,34.39698448,-1.347194664877115,86.61592079163505,-2.2391667418554864,6.444653492241926
3.88669472596334,160.64939739,103.45372808,62.47602213,-15.39802883,-54.93908497,33.98767484,-1.3359844751308816,79.08325078229473,-2.6097159700695034,6.496410696032843
3.55096566558118,160.33801033,104.21749054,61.73130016,-16.44129513,-55.34175316,33.42602106,-1.32265430550075,73.50967097041305,-2.964179342413866,6.515145007995046
3.1868377960597,160.03726622,105.06918273,60.87666918,-17.41563244,-55.53442452,32.65574039,-1.307789472571729,74.62801512323702,-3.302556858888563,6.4893946549482635
2.78265769719061,159.7826929,106.04472895,59.90100406,-18.37898876,-55.68314257,31.8498607,-1.2907629790273438,71.87295181243725,-3.6248485194935984,6.407506216684208
2.3269005256294,159.55693882,107.11222441,58.79441268,-19.32709253,-55.7725611,30.91922321,-1.2721316685002526,64.09247646524285,-3.931054324228972,6.257954849858372
1.80849211187581,159.35308237,108.28376904,57.59199053,-20.20043111,-55.64097567,29.82698161,-1.251684357372694,60.36335537088711,-4.221174273094684,6.029666384970494
1.21712776126917,159.16564934,109.52248893,56.2614408,-21.05488463,-55.43807319,28.56661622,-1.230064616782252,59.51381635747932,-4.495208366090731,5.712336127359901
0.543583864301726,159.02579975,110.86866568,54.855328,-21.90271313,-55.20783568,27.2924931,-1.2065694001809553,58.20576538693389,-4.7531566032171195,5.296740467518846
-0.219980075254094,158.88131531,112.2737425,53.32837849,-22.67025081,-54.73851531,25.75417868,-1.1820461834285034,60.88106540558247,-4.995018984473839,4.775038909219745
-1.07972986262052,158.79661929,113.78705679,51.75641219,-23.45158366,-54.30426702,24.28412015,-1.1556338664505232,49.06187897065317,-5.220795509860901,4.141065647240381
-2.03987507726829,158.72889835,115.37381888,50.07781114,-24.1816478,-53.71658949,22.63075261,-1.1279396435341966,38.631093229035685,-5.430486179378304,3.3906111021100145
-3.10239644351264,158.65416246,116.98655176,48.32741776,-24.84173598,-52.92422966,20.73485509,-1.099792144823026,43.54131528012894,-5.6240909930260425,2.5216945495134024
-4.26678509463534,158.63711007,118.69523512,46.54664635,-25.52489978,-52.2016817,18.95722108,-1.0699699943169865,37.95037816883839,-5.801609950804119,1.534824856168779
-5.52982534035478,158.61758423,120.43552009,44.67639156,-26.13146713,-51.25938899,16.9001168,-1.0395962916675157,33.17438066386957,-5.96304305271253,0.43321771235775053
-6.8854916933219,158.63517589,122.23409101,42.77698649,-26.74404179,-50.34187871,14.89655246,-1.008205307282892,29.875589695208493,-6.108390298751283,-0.7771013945706171
-8.32500350808709,158.67709989,124.07456362,40.86922356,-27.31531708,-49.32011307,12.80610138,-0.9760830004456184,19.89180197364382,-6.2376516889203675,-2.087351819166722
-9.83700143455695,158.74475252,125.94412142,38.93573341,-27.86660039,-48.25316504,10.65175347,-0.943453061279277,14.7877820530673,-6.350827223219797,-3.4861742113371523
-11.4077895279098,158.82495807,127.82757878,37.02384583,-28.39463322,-47.14509385,8.49525837,-0.9105805290263568,9.21978380413524,-6.447916901649561,-4.959872626260239
-13.0216205786163,158.93371318,129.73887958,35.08420281,-28.88023601,-45.93744238,6.24548818,-0.8772220370703552,-0.6500897678085593,-6.528920724209664,-6.492699854406636
-14.6610204459608,159.05026007,131.63341941,33.17929822,-29.35321294,-44.72699785,3.98820211,-0.8441560792266818,-8.28008108156535,-6.593838690900105,-8.067181755060695
-16.3071466868703,159.19213374,133.529913,31.3023967,-29.80353145,-43.48813401,1.73334044,-0.8110560218382142,-17.646254376711923,-6.6426708017199205,-9.664475885150381
