knee_moment,thigh,shank,foot,thigh_,shank_,foot_,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
2.69326616381742,206.19116325,168.58472456,35.17627578,40.78218857,26.22236563,14.51255004,-0.1992341414500442,-16.081428821287247,-0.6687181040967118,3.361984267914132
2.96105187053205,205.38696848,166.07919611,35.13589428,39.72557948,23.88142486,13.47992279,-0.2429638624049346,-22.453521200563564,-0.42162019234925674,3.3826720628813067
3.25678654368581,204.54200514,163.52759776,35.20597464,38.60582432,21.4159709,12.58634676,-0.2874976548008893,-25.872825408739963,-0.18304004726533796,3.439826590951148
3.5774392749269,203.65702665,160.93949001,35.40276512,37.43070364,18.85285731,11.84693168,-0.3326686564347717,-20.726537104337872,0.04702233115504462,3.530416943771855
3.91862140222164,202.736603,158.32223059,35.74884133,36.19972114,16.18913732,11.29944628,-0.3783484506926085,-15.889297741249386,0.26856694291189076,3.6500544593097493
4.27468202394386,201.77924867,155.6810296,36.25473226,34.92009557,13.44838569,10.94552111,-0.4244461041750426,-10.359413992513389,0.4815937880052006,3.793088235938659
4.63886357578266,200.7946507,153.02582445,36.93578324,33.58312485,10.60337151,10.83954055,-0.4707881763584525,-3.790942401786879,0.6861028664349742,3.952760709347686
5.00354067192916,199.78052726,150.36321412,37.79293535,32.19572552,7.6809848,10.96836231,-0.5172594933145649,2.963441660846655,0.8820941782012115,4.121446493727949
5.36052528380689,198.74252528,147.70769781,38.83377175,30.78680623,4.76319543,11.26816337,-0.5636069962644753,9.002673571825781,1.0695677233039125,4.290957560502978
5.70140914750462,197.68486072,145.06237791,40.03992544,29.31258053,1.72984380999998,11.85815314,-0.6097765382880025,15.800432557048085,1.2485235017430771,4.452885645761543
6.01791545332725,196.61121282,142.44115269,41.40435672,27.79625989,-1.35228852,12.67660596,-0.6555255488133155,22.30095324400878,1.4189615135187053,4.598953939808545
6.30223523930225,195.52082647,139.85207151,42.91051252,26.2467029,-4.45327139,13.67764847,-0.7007135400057353,27.942567735457224,1.5808817586307975,4.721353480671452
6.54732875146585,194.42082948,137.30238262,44.51998892,24.65381804,-7.59930550999999,14.88085878,-0.7452140060377548,33.90065928951085,1.7342842370793532,4.813044514386497
6.74717758583453,193.31197681,134.80186423,46.22697034,23.03087885,-10.75509763,16.23607934,-0.7888562849499223,40.35193376628943,1.8791689488643728,4.868008636970157
6.89697900343705,192.19757159,132.35784902,47.9972826,21.3808603,-13.9101107,17.71589805,-0.831512397333243,46.12090493326004,2.015535893985856,4.881443109451194
6.99328089100188,191.08460408,129.9828565,49.80718073,19.70617616,-17.0574571,19.29343989,-0.8729638365174804,50.10615833134118,2.143385072443803,4.8498958185580765
7.03406346908492,189.97235457,127.67756874,51.63245572,18.00991312,-20.18988558,20.94200969,-0.9131986981354052,54.792435440785866,2.2627164842382133,4.771346984846707
7.01877269347685,188.86608011,125.45093591,53.45270948,16.2957314,-23.29903272,22.64026557,-0.9520607722519044,59.28258292086657,2.3735301293690876,4.645242564107763
6.94830190288793,187.77095085,123.31122599,55.24454053,14.56843721,-26.37160029,24.34971777,-0.9894057553934889,60.367531943783526,2.4758260078364254,4.472475895051504
6.82491858167317,186.69238506,121.2586795,57.01117858,12.81604708,-29.4499594,26.13333901,-1.0252294496942418,62.58469176043331,2.5696041196402266,4.255314462032944
6.65214168153131,185.61673275,119.29076372,58.71377572,11.07379621,-32.43232805,27.84072079,-1.059576059457194,67.20724166289989,2.6548644647804918,3.997277216750818
