thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
171.33631113,65.31835099,-56.23132863,-9.63844931,52.90832103,-35.9340112,0.282463479438302,-2.0015723668409957,-31.47800440673976,-10.37929547435297,10.661758953791272
170.46653583,66.00914638,-58.6797068,-10.66652732,53.0856003,-39.56050006,0.236546274671439,-1.9895157128278969,-45.80541572701602,-12.70089552238598,12.937441797057419
169.59398961,66.60976393,-60.92806068,-11.6712054,53.17159723,-42.93745577,0.195984787611839,-1.9790329590351357,-62.47060482321709,-15.392091845220055,15.588076632831893
168.73254042,67.12829146,-62.96267094,-12.65015943,53.16629837,-46.03910595,0.160860531662727,-1.9699829463744016,-65.0558772683918,-15.82663967804774,15.987500209710468
167.84261159,67.54324667,-64.79750479,-13.61251563,53.0741911,-48.90298409,0.13114704928299,-1.9627406117115973,-65.49967609992935,-15.914056707074925,16.045203756357914
166.97616014,67.87469382,-66.41197041,-14.54218478,52.885148,-51.44603173,0.106635214400869,-1.9569557676477456,-68.68678519508452,-16.436896373963666,16.543531588364534
166.09947464,68.10144391,-67.82943559,-15.44575344,52.61081716,-53.7614931,0.0869065235694216,-1.952998231998052,-70.04346976523523,-16.662687603625738,16.74959412719516
165.21759132,68.22754989,-69.06386565,-16.32245539,52.2403721,-55.81073528,0.071390079212603,-1.950797267440598,-65.16230046486493,-15.886514080005956,15.95790415921856
164.34502769,68.25832163,-70.12009905,-17.16872358,51.78287112,-57.61138663,0.0594367101698263,-1.9502601992610304,-62.974144529721606,-15.537579697897197,15.597016408067024
163.49454358,68.20705348,-71.01231513,-17.97881871,51.24493889,-59.16970318,0.0503764029272915,-1.951154997279937,-69.51349704720222,-16.58192496876314,16.63230137169043
162.63713014,68.05438408,-71.76285337,-18.76470304,50.62175379,-60.54341048,0.0435607394627234,-1.953819580976981,-145.88664769089155,-28.79579298817269,28.839353727635412
161.75812609,67.78827407,-72.38451013,-19.52467344,49.91422442,-61.73307857,0.0383922868424096,-1.958464076823996,-106.33745542477423,-22.4576571074286,22.496049394271008
160.37462879,67.01457761,-72.92899455,-20.26843959,49.20480562,-62.54002768,0.0343429934282431,-1.9719676274620208,54.489177501932936,3.3051154907448,-3.270772497316557
159.78043868,66.76022592,-73.29544811,-20.94157961,48.33176386,-63.40415381,0.0309636419945748,-1.9764069019105328,26.3057316404236,-1.1939894266489022,1.224953068643477
159.01615815,66.28697113,-73.52225333,-21.61207183,47.42329852,-64.06504608,0.0278863158285978,-1.984666756196867,-45.54972324626538,-12.671514187692676,12.699400503521273
158.47456077,65.88289851,-73.66927766,-22.19035592,46.3822684,-64.19196406,0.0248216746910499,-1.9917191538330268,-145.70183128573834,-28.679041089795692,28.703862764486743
157.81852532,65.29838396,-73.71667749,-22.76741493,45.29064272,-64.67759244,0.021552635309068,-2.00192085725634,-122.70760708290362,-24.97517591312712,24.996728548436188
156.58591672,64.1707611,-73.64603957,-23.35902669,44.26003101,-64.66722389,0.0179258240493713,-2.021601588884095,75.67826700062285,6.815955010864259,-6.798029186814888
156.20210517,63.60673399,-73.54109738,-23.82347904,43.02487201,-64.49876854,0.0138419317633562,-2.031445719024103,-1.9176386277308664,-5.573914571924164,5.587756503687521
155.70800953,62.89222822,-73.35482935,-24.2975928,41.76987193,-64.52082254,0.0092458638499847,-2.0439161972351005,-117.13658243305058,-23.975941097957268,23.98518696180725
155.0202202,61.90409676,-73.03908857,-24.74802323,40.5143492,-64.41745059,0.0041173521757712,-2.0611623446546394,-25.86282641745541,-9.325156213935044,9.329273566110816
154.47793412,60.94255216,-72.68751697,-25.11582746,39.14670543,-63.95244185,-0.0015375119706624,-2.077944463829412,-53.44959307692854,-13.69183793957032,13.690300427599658
154.12715625,60.05327645,-72.2350158,-25.44389647,37.73621017,-63.24510802,-0.0076935470117641,-2.0934652529269213,-76.13703203050103,-17.276886054747973,17.269192507736207
153.3769303,58.68663249,-71.78685855,-25.72643729,36.27740509,-62.69137238,-0.0143124287619339,-2.117317689731415,51.23025858003505,3.173336288327267,-3.1876487170892007
153.17164843,57.76622308,-71.24164832,-25.95889568,34.77824957,-61.94906012,-0.0213473155860514,-2.1333818644022533,18.520294322161845,-2.0105207152204065,1.9891733996343552
152.93752296,56.72424058,-70.65881377,-26.17779055,33.25033251,-61.28159641,-0.0287462411889631,-2.151567889775415,-72.65728532499516,-16.54107830006766,16.512332058878698
